X,Y,FID,inci_no,descript,alm_date,alm_time,station,number,street,st_type,st_suffix,addr_2,apt_room,xst_prefix,xstreet,xst_type,xst_suffix,latitude,longitude,inci_type,clr_date,clr_time,alarms,complete,LastUpdateDate,StartDate,EndDate
-93.300673,44.997415,1099,14-0019346,"Outside rubbish, trash or waste fire              ",2014/06/17 00:00:00,21:59:37,04 ,1801    ,James                    ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.997415,-93.300673,151 ,2014/06/17 00:00:00,22:16:52,1,1,2014/06/19 05:51:40,Jun 17 2014  9:59PM,Jun 17 2014 10:16PM
-93.295962,45.035445,1100,14-0019328,"Cooking fire, confined to container               ",2014/06/17 00:00:00,19:38:27,20 ,1314    ,44                       ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.035445,-93.295962,113 ,2014/06/17 00:00:00,20:19:30,1,1,2014/06/19 05:51:40,Jun 17 2014  7:38PM,Jun 17 2014  8:19PM
-93.290212,45.048275,1101,14-0019337,Building fire                                     ,2014/06/17 00:00:00,21:13:41,20 ,5142    ,ALDRICH                  ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.048275,-93.290212,111 ,2014/06/17 00:00:00,22:17:18,1,1,2014/06/20 05:51:35,Jun 17 2014  9:13PM,Jun 17 2014 10:17PM
-93.289316,45.02283,1102,14-0021532,"Outside rubbish, trash or waste fire              ",2014/07/05 00:00:00,21:50:01,14 ,3739    ,ALDRICH                  ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.02283,-93.289316,151 ,2014/07/05 00:00:00,22:32:29,1,1,2014/07/07 05:51:41,Jul  5 2014  9:50PM,Jul  5 2014 10:32PM
-93.318577,45.026665,1103,14-0023006,"Cooking fire, confined to container               ",2014/07/18 00:00:00,20:08:21,14 ,3942    ,Xerxes                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.026665,-93.318577,113 ,2014/07/18 00:00:00,20:28:43,1,1,2014/07/19 05:51:38,Jul 18 2014  8:08PM,Jul 18 2014  8:28PM
-93.314618,44.998945,1104,14-0023007,"Trash or rubbish fire, contained                  ",2014/07/18 00:00:00,20:17:46,14 ,1915    ,UPTON                    ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.998945,-93.314618,118 ,2014/07/18 00:00:00,20:23:29,1,1,2014/07/19 05:51:38,Jul 18 2014  8:17PM,Jul 18 2014  8:23PM
-93.291923,45.029548,1105,14-0023008,Passenger vehicle fire                            ,2014/07/18 00:00:00,20:18:36,20 ,        ,41                       ,AVE ,N ,                                        ,               ,N ,Colfax                   ,AVE ,  ,45.029548,-93.291923,131 ,2014/07/18 00:00:00,20:56:53,1,1,2014/07/22 05:51:34,Jul 18 2014  8:18PM,Jul 18 2014  8:56PM
-93.271389,44.980278,1106,14-0020208,Passenger vehicle fire                            ,2014/06/25 00:00:00,01:55:00,01 ,408     ,HENNEPIN                 ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.980278,-93.271389,131 ,2014/06/25 00:00:00,02:07:12,1,1,2014/06/25 05:51:35,Jun 25 2014  1:55AM,Jun 25 2014  2:07AM
-93.30967,44.984669,1107,14-0020218,Passenger vehicle fire                            ,2014/06/25 00:00:00,04:53:05,16 ,614     ,QUEEN                    ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.984669,-93.30967,131 ,2014/06/25 00:00:00,05:40:47,1,1,2014/06/26 05:51:38,Jun 25 2014  4:53AM,Jun 25 2014  5:40AM
-93.306201,45.003784,1108,14-0020335,Passenger vehicle fire                            ,2014/06/26 00:00:00,04:10:46,14 ,2002    ,Willow                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.003784,-93.306201,131 ,2014/06/26 00:00:00,05:23:19,1,1,2014/07/01 05:51:35,Jun 26 2014  4:10AM,Jun 26 2014  5:23AM
-93.267661,44.959848,1109,14-0020955,Building fire                                     ,2014/07/01 00:00:00,12:51:40,08 ,2320    ,Portland                 ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.959848,-93.267661,111 ,2014/07/01 00:00:00,14:27:59,1,1,2014/07/12 05:51:35,Jul  1 2014 12:51PM,Jul  1 2014  2:27PM
-93.313315,45.006582,1110,14-0020185,"Outside rubbish, trash or waste fire              ",2014/06/24 00:00:00,22:40:45,14 ,2631    ,Thomas                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.006582,-93.313315,151 ,2014/06/24 00:00:00,22:48:30,1,1,2014/06/25 05:51:35,Jun 24 2014 10:40PM,Jun 24 2014 10:48PM
-93.313774,44.911353,1111,14-0019903,"Outside rubbish, trash or waste fire              ",2014/06/22 00:00:00,16:20:52,28 ,5057    ,Thomas                   ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.911353,-93.313774,151 ,2014/06/22 00:00:00,16:27:24,1,1,2014/06/25 05:51:35,Jun 22 2014  4:20PM,Jun 22 2014  4:27PM
-93.266803,44.8686,1112,14-0020173,Building fire                                     ,2014/06/24 00:00:00,20:24:34,95 ,7414    ,Oakland                  ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.8686,-93.266803,111 ,2014/06/24 00:00:00,20:48:26,1,1,2014/06/26 05:51:38,Jun 24 2014  8:24PM,Jun 24 2014  8:48PM
-93.265038,44.935779,1113,14-0020192,"Outside rubbish, trash or waste fire              ",2014/06/24 00:00:00,23:52:15,17 ,3710    ,Park                     ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.935779,-93.265038,151 ,2014/06/25 00:00:00,00:00:29,1,1,2014/06/26 05:51:38,Jun 24 2014 11:52PM,Jun 25 2014 12:00AM
-93.297032,44.946215,1114,14-0020254,"Cooking fire, confined to container               ",2014/06/25 00:00:00,13:38:27,22 ,3121    ,Girard                   ,AVE ,S ,                                        ,4              ,  ,                         ,    ,  ,44.946215,-93.297032,113 ,2014/06/25 00:00:00,13:53:58,1,1,2014/06/26 05:51:38,Jun 25 2014  1:38PM,Jun 25 2014  1:53PM
-93.226932,44.993847,1115,14-0020261,"Outside rubbish, trash or waste fire              ",2014/06/25 00:00:00,14:36:56,11 ,400     ,Stinson                  ,BLVD,NE,                                        ,               ,  ,                         ,    ,  ,44.993847,-93.226932,151 ,2014/06/25 00:00:00,15:02:06,1,1,2014/06/26 05:51:38,Jun 25 2014  2:36PM,Jun 25 2014  3:02PM
-93.308232,45.011437,1116,14-0021363,"Excessive heat, scorch burns with no ignition     ",2014/07/04 00:00:00,21:46:14,14 ,        ,30                       ,AVE ,N ,                                        ,               ,  ,PENN                     ,AVE ,N ,45.011437,-93.308232,251 ,2014/07/04 00:00:00,21:56:21,1,1,2014/07/05 05:51:40,Jul  4 2014  9:46PM,Jul  4 2014  9:56PM
-93.234166,44.948371,1117,14-0021364,Brush or brush-and-grass mixture fire             ,2014/07/04 00:00:00,21:55:31,21 ,2610    ,LAKE                     ,ST  ,E ,                                        ,               ,  ,                         ,    ,  ,44.948371,-93.234166,142 ,2014/07/04 00:00:00,22:07:46,1,1,2014/07/05 05:51:40,Jul  4 2014  9:55PM,Jul  4 2014 10:07PM
-93.279987,44.998304,1118,14-0020645,"Special outside fire, Other                       ",2014/06/28 00:00:00,19:31:54,04 ,1900    ,2                        ,ST  ,N ,                                        ,               ,  ,                         ,    ,  ,44.998304,-93.279987,160 ,2014/06/28 00:00:00,20:34:19,1,1,2014/06/30 05:51:33,Jun 28 2014  7:31PM,Jun 28 2014  8:34PM
-93.212737,44.941155,1119,14-0020382,Passenger vehicle fire                            ,2014/06/26 00:00:00,13:25:08,21 ,3417    ,42                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.941155,-93.212737,131 ,2014/06/26 00:00:00,14:31:07,1,1,2014/07/01 05:51:35,Jun 26 2014  1:25PM,Jun 26 2014  2:31PM
-93.283382,45.004964,1120,14-0020216,Passenger vehicle fire                            ,2014/06/25 00:00:00,04:33:32,04 ,2515    ,3                        ,ST  ,N ,                                        ,               ,  ,                         ,    ,  ,45.004964,-93.283382,131 ,2014/06/25 00:00:00,05:30:05,1,1,2014/06/26 05:51:38,Jun 25 2014  4:33AM,Jun 25 2014  5:30AM
-93.293067,45.015116,1121,14-0020674,"Cooking fire, confined to container               ",2014/06/29 00:00:00,02:24:21,14 ,3311    ,Dupont                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.015116,-93.293067,113 ,2014/06/29 00:00:00,02:41:08,1,1,2014/06/30 05:51:33,Jun 29 2014  2:24AM,Jun 29 2014  2:41AM
-93.313328,45.008129,1122,14-0020697,Air or gas rupture of pressure or process vessel  ,2014/06/29 00:00:00,09:15:48,14 ,2734    ,Thomas                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.008129,-93.313328,223 ,2014/06/29 00:00:00,09:25:08,1,1,2014/06/30 05:51:33,Jun 29 2014  9:15AM,Jun 29 2014  9:25AM
-93.275293,44.963953,1123,14-0020705,Passenger vehicle fire                            ,2014/06/29 00:00:00,11:05:30,06 ,        ,19                       ,ST  ,E ,                                        ,               ,S ,Stevens                  ,AVE ,  ,44.963953,-93.275293,131 ,2014/06/29 00:00:00,11:47:55,1,1,2014/07/01 05:51:35,Jun 29 2014 11:05AM,Jun 29 2014 11:47AM
-93.290634,44.949544,1124,14-0020769,Dumpster or other outside trash receptacle fire   ,2014/06/29 00:00:00,19:40:58,08 ,2929    ,Bryant                   ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.949544,-93.290634,154 ,2014/06/29 00:00:00,19:55:57,1,1,2014/06/30 05:51:33,Jun 29 2014  7:40PM,Jun 29 2014  7:55PM
-93.285521,44.953303,1125,14-0020993,"Cooking fire, confined to container               ",2014/07/01 00:00:00,18:20:48,08 ,2724    ,Harriet                  ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.953303,-93.285521,113 ,2014/07/01 00:00:00,18:41:41,1,1,2014/07/02 05:51:34,Jul  1 2014  6:20PM,Jul  1 2014  6:41PM
-93.294117,44.994291,1126,14-0020995,"Outside rubbish, trash or waste fire              ",2014/07/01 00:00:00,18:32:30,04 ,1514    ,Emerson                  ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.994291,-93.294117,151 ,2014/07/01 00:00:00,19:10:11,1,1,2014/07/03 05:51:35,Jul  1 2014  6:32PM,Jul  1 2014  7:10PM
-93.236017,44.948373,1127,14-0020996,Passenger vehicle fire                            ,2014/07/01 00:00:00,18:42:11,21 ,        ,Lake                     ,ST  ,E ,                                        ,               ,  ,Snelling                 ,AVE ,  ,44.948373,-93.236017,131 ,2014/07/01 00:00:00,19:09:31,1,1,2014/07/03 05:51:35,Jul  1 2014  6:42PM,Jul  1 2014  7:09PM
-93.308493,45.031742,1128,14-0020055,Building fire                                     ,2014/06/23 00:00:00,23:09:44,20 ,4221    ,Penn                     ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.031742,-93.308493,111 ,2014/06/24 00:00:00,00:05:58,1,1,2014/07/01 05:51:35,Jun 23 2014 11:09PM,Jun 24 2014 12:05AM
-93.304509,44.980796,1129,14-0021018,Passenger vehicle fire                            ,2014/07/01 00:00:00,23:05:05,16 ,        ,GLENWOOD                 ,AVE ,N ,                                        ,               ,N ,MORGAN                   ,AVE ,  ,44.980796,-93.304509,131 ,2014/07/02 00:00:00,00:12:14,1,1,2014/07/03 05:51:35,Jul  1 2014 11:05PM,Jul  2 2014 12:12AM
-93.292002,44.990317,1130,14-0021378,Dumpster or other outside trash receptacle fire   ,2014/07/04 00:00:00,23:01:31,16 ,1149    ,7                        ,ST  ,N ,                                        ,               ,  ,                         ,    ,  ,44.990317,-93.292002,154 ,2014/07/04 00:00:00,23:13:36,1,1,2014/07/05 05:51:40,Jul  4 2014 11:01PM,Jul  4 2014 11:13PM
-93.265099,44.968927,1131,14-0021380,Dumpster or other outside trash receptacle fire   ,2014/07/04 00:00:00,23:13:08,01 ,1400    ,PARK                     ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.968927,-93.265099,154 ,2014/07/04 00:00:00,23:27:26,1,1,2014/07/05 05:51:40,Jul  4 2014 11:13PM,Jul  4 2014 11:27PM
-93.294064,45.047946,1132,14-0021591,"Trash or rubbish fire, contained                  ",2014/07/06 00:00:00,13:20:05,20 ,5124    ,DUPONT                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.047946,-93.294064,118 ,2014/07/06 00:00:00,13:41:25,1,1,2014/07/07 05:51:41,Jul  6 2014  1:20PM,Jul  6 2014  1:41PM
-93.293122,45.024892,1133,14-0020875,Building fire                                     ,2014/06/30 00:00:00,19:49:59,14 ,3851    ,DUPONT                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.024892,-93.293122,111 ,2014/06/30 00:00:00,20:33:52,1,1,2014/07/02 05:51:34,Jun 30 2014  7:49PM,Jun 30 2014  8:33PM
-93.24458,44.956503,1134,14-0021386,Dumpster or other outside trash receptacle fire   ,2014/07/04 00:00:00,23:44:27,05 ,        ,Ogema                    ,PL  ,  ,                                        ,               ,E ,M Stately                ,ST  ,  ,44.956503,-93.24458,154 ,2014/07/04 00:00:00,23:59:17,1,1,2014/07/05 05:51:40,Jul  4 2014 11:44PM,Jul  4 2014 11:59PM
-93.247362,44.955318,1135,14-0021387,Dumpster or other outside trash receptacle fire   ,2014/07/04 00:00:00,23:50:17,05 ,2612    ,Cedar                    ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.955318,-93.247362,154 ,2014/07/04 00:00:00,23:57:36,1,1,2014/07/05 05:51:40,Jul  4 2014 11:50PM,Jul  4 2014 11:57PM
-93.266363,44.901552,1136,14-0021396,"Outside rubbish, trash or waste fire              ",2014/07/05 00:00:00,00:20:15,27 ,        ,Portland                 ,AVE ,  ,                                        ,               ,E ,56                       ,ST  ,  ,44.901552,-93.266363,151 ,2014/07/05 00:00:00,00:32:15,1,1,2014/07/05 05:51:40,Jul  5 2014 12:20AM,Jul  5 2014 12:32AM
-93.267896,44.971099,1137,14-0024299,"Cooking fire, confined to container               ",2014/07/29 00:00:00,18:42:50,01 ,500     ,10                       ,ST  ,S ,                                        ,215            ,  ,                         ,    ,  ,44.971099,-93.267896,113 ,2014/07/29 00:00:00,19:05:07,1,1,2014/07/30 05:51:32,Jul 29 2014  6:42PM,Jul 29 2014  7:05PM
-93.234656,44.931722,1138,14-0025809,Building fire                                     ,2014/08/11 00:00:00,18:12:43,21 ,3932    ,26                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.931722,-93.234656,111 ,2014/08/11 00:00:00,19:13:39,1,1,2014/08/13 05:51:34,Aug 11 2014  6:12PM,Aug 11 2014  7:13PM
-93.297022,45.02791,1139,14-0020853,Building fire                                     ,2014/06/30 00:00:00,15:16:00,20 ,4015    ,Girard                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.02791,-93.297022,111 ,2014/06/30 00:00:00,16:12:45,1,1,2014/07/02 05:51:34,Jun 30 2014  3:16PM,Jun 30 2014  4:12PM
-93.288085,45.027683,1140,14-0021409,"Outside rubbish, trash or waste fire              ",2014/07/05 00:00:00,01:04:28,20 ,4008    ,Lyndale                  ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.027683,-93.288085,151 ,2014/07/05 00:00:00,01:16:54,1,1,2014/07/05 05:51:40,Jul  5 2014  1:04AM,Jul  5 2014  1:16AM
-93.29307,45.017042,1141,14-0021410,Building fire                                     ,2014/07/05 00:00:00,01:18:14,14 ,3418    ,DUPONT                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.017042,-93.29307,111 ,2014/07/05 00:00:00,02:26:06,1,1,2014/07/10 05:51:30,Jul  5 2014  1:18AM,Jul  5 2014  2:26AM
